Energia;Tempo;Bailabilidad;Genero;Volumen ;Vivacidad;Valencia;Hablabilidad;Popularidad;Fecha_lanzamiento;Instrumentalidad;Modo;duration_min;Acustico
0.681;140.006;0.807;latin;-6.268;0.0962;0.676;0.0983;69;3/11/2017;0;1;495.808.333.333.333;0.423
0.69;106.034;0.799;latin;-7.252;0.143;0.682;0.1;70;19/10/2018;0.001;1;587.403.333.333.333;0.282
0.812;87.864;0.683;latin;-4.493;0.0872;0.724;0.0711;69;25/05/2018;0.000404;1;418.066.666.666.667;0.161
0.598;83.836;0.55;latin;-5.402;0.0955;0.543;0.0831;74;29/02/2020;2.58e-06;0;387.493.333.333.333;0.132
0.761;168.022;0.714;latin;-4.596;0.241;0.906;0.0427;69;4/09/2020;0.00035;0;384.488.333.333.333;0.139
0.617;168.021;0.713;latin;-4.637;0.0962;0.682;0.0887;70;10/12/2020;0;1;388.088.333.333.333;0.122
0.675;79.31;0.627;latin;-7.125;0.0784;0.961;0.212;75;28/06/2019;0;0;461.845;0.125
0.706;88.863;0.635;latin;-3.224;0.108;0.443;0.125;70;26/03/2021;0;0;3.486;0.256
0.766;130.001;0.762;latin;-3.955;0.128;0.442;0.0343;76;24/06/2021;6.98e-05;1;478.533.333.333.333;0.00776
0.745;94.979;0.793;latin;-4.579;0.293;0.716;0.0571;69;22/07/2021;0.000189;1;392.351.666.666.667;0.182
0.766;93.956;0.737;latin;-4.242;0.114;0.662;0.0458;70;29/02/2020;6.63e-06;0;3.275;0.31
0.703;169.888;0.639;latin;-6.33;0.0865;0.138;0.0794;70;5/10/2021;1.78e-06;0;345.501.666.666.667;0.0889
0.7;93.991;0.843;latin;-3.563;0.14;0.899;0.0803;69;10/02/2022;0;0;376.813.333.333.333;0.0934
0.694;90.02;0.869;latin;-3.35;0.0878;0.511;0.0783;68;11/12/2021;0.00125;0;374.995;0.356
0.636;174.14;0.695;latin;-4.654;0.081;0.575;0.317;70;21/04/2022;0;1;287.058.333.333.333;0.234
0.903;78.293;0.564;latin;-3.221;0.175;0.607;0.307;71;6/05/2022;0;1;3.84;0.356
0.674;99.968;0.804;latin;-5.453;0.115;0.292;0.0333;79;6/05/2022;1.18e-06;0;4.099;0.294
0.584;115.018;0.849;latin;-8.195;0.492;0.724;0.115;71;6/05/2022;6.18e-06;0;231.735;0.0929
0.673;181.891;0.655;latin;-5.98;0.0753;0.342;0.308;70;9/02/2022;0;0;415.866.666.666.667;0.473
0.858;92.523;0.627;latin;-2.824;0.21;0.342;0.386;68;26/08/2022;0;0;3.486;0.263
0.694;95.0;0.703;latin;-4.808;0.12;0.298;0.0607;71;26/05/2022;5.8e-06;0;409.565;0.436
0.789;91.911;0.757;latin;-3.46;0.0717;0.464;0.0583;78;1/04/2022;0;0;336.956.666.666.667;0.307
0.739;179.879;0.704;latin;-3.286;0.0856;0.425;0.112;70;10/12/2021;1.93e-05;1;347.153.333.333.333;0.328
0.846;98.026;0.734;latin;-3.425;0.235;0.604;0.0489;70;8/09/2021;1.74e-06;0;349.806.666.666.667;0.166
0.662;93.976;0.892;latin;-3.894;0.363;0.607;0.162;68;22/12/2022;1.24e-06;1;378.355;0.169
0.479;169.922;0.812;latin;-5.678;0.0756;0.559;0.333;79;17/03/2023;1.21e-06;0;390.588.333.333.333;0.213
0.892;97.008;0.791;latin;-2.58;0.0609;0.916;0.0521;74;13/07/2023;0.000355;1;251.031.666.666.667;0.0509
0.737;91.986;0.708;latin;-4.045;0.0955;0.607;0.0436;82;23/03/2023;0.00162;1;329.866.666.666.667;0.0739
0.711;102.984;0.822;latin;-4.943;0.083;0.934;0.0668;71;28/07/2023;1.46e-05;1;333.245;0.179
0.812;162.087;0.785;latin;-3.174;0.107;0.903;0.0644;72;17/11/2023;0;1;343.505;0.147
0.794;92.998;0.843;latin;-4.686;0.25;0.796;0.0426;69;7/04/2023;1.22e-06;0;4.584;0.226
0.769;167.969;0.771;latin;-3.504;0.345;0.931;0.0694;68;13/12/2019;1.57e-05;0;483.165;0.18
0.88;180.011;0.72;latin;-2.834;0.153;0.463;0.101;75;7/12/2023;0.06;1;328.888.333.333.333;0.0562
0.672;93.999;0.817;latin;-5.612;0.13;0.774;0.299;72;2/08/2019;0;0;553.733.333.333.333;0.441
0.543;98.992;0.898;latin;-8.317;0.338;0.359;0.121;71;3/06/2019;0.000623;0;508.523.333.333.333;0.343
0.709;99.993;0.725;latin;-5.017;0.114;0.648;0.129;79;4/04/2024;0.000189;0;321.731.666.666.667;0.321
0.766;96.037;0.88;latin;-2.906;0.382;0.594;0.0505;69;18/04/2024;1.79e-05;0;351.313.333.333.333;0.0881
0.671;169.727;0.714;latin;-5.119;0.325;0.641;0.362;69;4/10/2019;0;1;383.045;0.292
0.617;173.97;0.703;latin;-5.696;0.433;0.486;0.151;75;27/03/2024;6.11e-06;1;45.977;0.215
0.626;100.02;0.763;latin;-5.637;0.205;0.78;0.0433;85;23/05/2024;0.225;0;260.285;0.0859
0.499;99.986;0.791;latin;-8.472;0.0899;0.669;0.0509;87;2/02/2024;2.41e-05;0;3.7;0.446
0.476;129.992;0.793;latin;-10.515;0.115;0.578;0.0406;75;18/08/2023;0;0;324.615;0.132
0.71;92.009;0.535;latin;-2.978;0.141;0.523;0.324;70;11/10/2019;0;0;354.421.666.666.667;0.428
0.668;128.027;0.924;latin;-6.795;0.0678;0.787;0.0469;93;21/06/2024;0.000594;1;326.373.333.333.333;0.446
0.482;100.029;0.69;latin;-6.335;0.0728;0.356;0.2;88;25/07/2024;0.0004;0;248.456.666.666.667;0.523
0.779;128.028;0.937;latin;-3.539;0.0408;0.95;0.329;71;4/05/2024;6.85e-05;0;259.375;0.22
0.583;115.221;0.669;latin;-8.949;0.1;0.271;0.269;83;30/07/2024;2.54e-06;1;391.193.333.333.333;0.603
0.496;100.025;0.696;latin;-7.532;0.0626;0.476;0.0365;76;9/08/2024;0.000397;0;30.801;0.273
0.665;100.09;0.858;latin;-4.772;0.119;0.659;0.152;79;1/12/2023;0;1;325.978.333.333.333;0.126
0.86;100.019;0.774;latin;-2.888;0.116;0.446;0.13;88;1/12/2023;0;0;3.28;0.131
0.507;99.994;0.755;latin;-6.76;0.18;0.606;0.0684;76;9/08/2024;1.82e-05;0;20.801;0.293
0.599;86.533;0.828;brazilian;-1.624;0.0775;0.478;0.149;73;23/07/2018;0;1;286.153.333.333.333;0.381
0.827;129.949;0.956;brazilian;1.295;0.423;0.614;0.222;70;22/03/2022;0.000259;1;223.076.666.666.667;0.136
0.99;126.015;0.748;brazilian;-2.39;0.267;0.386;0.151;72;12/05/2023;0.132;1;19.699;0.303
0.803;130.028;0.877;brazilian;-3.195;0.087;0.795;0.0507;77;1/05/2023;0.056;1;102.788.333.333.333;0.734
0.413;130.078;0.92;brazilian;-7.901;0.133;0.679;0.0752;72;20/07/2023;0.0514;0;23.077;0.504
0.789;130.053;0.89;brazilian;-1.826;0.192;0.758;0.428;69;14/05/2024;0;1;332.691.666.666.667;0.147
0.427;80.492;0.492;brazilian;-6.37;0.53;0.443;0.372;77;10/05/2024;0.00482;0;206.153.333.333.333;0.364
0.669;130.05;0.949;brazilian;-3.922;0.169;0.843;0.222;78;28/03/2024;0.000592;0;221.538.333.333.333;0.36
0.687;117.008;0.778;brazilian;-8.568;0.356;0.839;0.105;78;18/04/2024;0.0105;0;444.445;0.578
0.955;130.068;0.679;brazilian;-3.715;0.125;0.713;0.0437;71;13/10/2023;0.235;1;198.701.666.666.667;0.000737
0.582;84.917;0.615;brazilian;-0.93;0.0791;0.892;0.364;68;14/09/2023;6.55e-05;1;262.026.666.666.667;0.269
0.96;130.118;0.863;brazilian;-1.458;0.0853;0.586;0.0492;71;4/05/2023;0.00526;1;153.488.333.333.333;0.497
0.907;117.054;0.863;brazilian;-5.077;0.182;0.304;0.295;72;9/07/2024;0.000813;0;179.951.666.666.667;0.0683
0.59;86.429;0.711;brazilian;-5.967;0.0798;0.702;0.271;70;22/12/2023;1.83e-06;0;202.306.666.666.667;0.26
0.327;90.025;0.707;turkish;-17.176;0.155;0.181;0.0687;75;9/08/2024;0.0148;0;293.333.333.333.333;0.185
0.729;98.022;0.629;turkish;-5.235;0.253;0.427;0.0379;75;9/08/2024;7.75e-05;0;257.143.333.333.333;0.431
0.656;120.001;0.685;turkish;-8.028;0.318;0.556;0.0411;70;9/08/2024;0;0;286.666.666.666.667;0.702
0.606;95.056;0.831;turkish;-4.84;0.0973;0.883;0.0626;72;14/06/2024;1.04e-06;0;24.421;0.684
0.914;108.02;0.726;turkish;-4.226;0.54;0.839;0.0802;74;21/06/2024;0;1;30.253;0.0758
0.724;78.753;0.536;turkish;-6.84;0.116;0.587;0.152;68;22/05/2024;0;0;236.666.666.666.667;0.748
0.622;204.028;0.406;turkish;-7.647;0.309;0.567;0.0648;69;8/03/2024;1.35e-05;0;326.791.666.666.667;0.497
0.538;141.894;0.52;hip-hop;-8.109;0.119;0.177;0.206;73;3/08/2018;0.00187;1;575.221.666.666.667;0.367
0.586;130.012;0.891;hip-hop;-4.665;0.213;0.954;0.121;75;28/02/2019;0;1;224.246.666.666.667;0.0833
0.722;119.973;0.769;hip-hop;-5.485;0.111;0.57;0.0507;92;27/09/2024;2.56e-06;0;426.666.666.666.667;0.0584
0.84;95.416;0.856;hip-hop;-7.736;0.0773;0.792;0.334;72;19/10/1999;0;0;496.755;0.0973
0.818;97.571;0.373;hip-hop;-3.19;0.434;0.361;0.102;87;28/10/2024;0;0;423.056.666.666.667;0.36
0.803;67.536;0.284;hip-hop;-5.293;0.242;0.553;0.173;72;26/05/2015;0;0;539.933.333.333.333;0.302
0.86;76.54;0.575;hip-hop;-3.165;0.0973;0.834;0.23;72;2/02/2024;0;0;178.856.666.666.667;0.298
0.579;84.143;0.562;hip-hop;-6.788;0.102;0.577;0.484;70;16/03/2018;0;0;294.318.333.333.333;0.274
0.621;119.043;0.455;hip-hop;-7.694;0.123;0.28;0.0517;82;28/07/2023;2.59e-06;0;41.875;0.651
0.76;80.082;0.435;hip-hop;-4.935;0.158;0.206;0.0721;76;22/11/2010;0;0;586.578.333.333.333;0.0175
0.638;82.81;0.677;hip-hop;-8.631;0.193;0.435;0.333;73;9/12/2014;0;1;352.495;0.589
0.498;81.958;0.665;hip-hop;-8.185;0.0757;0.127;0.083;72;9/12/2016;0;1;299.355;0.23
0.441;135.028;0.942;hip-hop;-11.448;0.138;0.925;0.469;68;6/01/2021;0;1;2.4;0.493
0.421;95.977;0.852;hip-hop;-9.153;0.106;0.457;0.208;73;13/05/2022;2.28e-06;0;337.141.666.666.667;0.428
0.652;141.981;0.47;hip-hop;-9.629;0.175;0.104;0.0561;84;18/08/2023;4.08e-05;1;317.143.333.333.333;0.0831
0.574;120.013;0.669;hip-hop;-6.442;0.146;0.273;0.0286;84;9/11/2018;0.00294;0;327.333.333.333.333;0.0175
0.638;94.893;0.809;hip-hop;-5.646;0.453;0.608;0.28;68;12/06/2012;0;0;373.405;0.262
0.57;129.953;0.734;hip-hop;-7.066;0.112;0.689;0.133;81;25/08/2017;2.14e-05;0;159.111.666.666.667;0.847
0.744;82.356;0.798;hip-hop;-5.328;0.292;0.794;0.136;78;17/11/1992;0.000106;0;433.333.333.333.333;0.33
0.653;142.347;0.493;hip-hop;-5.666;0.511;0.852;0.0466;73;25/06/2021;0;0;202.621.666.666.667;0.269
0.435;120.058;0.843;hip-hop;-8.442;0.147;0.19;0.178;72;18/09/2015;0;1;3.468;0.47
0.636;145.972;0.837;hip-hop;-7.643;0.342;0.274;0.086;77;21/12/2018;0.00125;1;48.104;0.0395
0.628;90.482;0.639;hip-hop;-7.578;0.386;0.43;0.0398;83;11/09/2007;0;0;395.845;0.0381
0.354;160.037;0.741;hip-hop;-10.603;0.118;0.583;0.0837;78;2/12/2016;0.00577;1;544.888.333.333.333;0.181
0.463;111.98;0.809;hip-hop;-11.377;0.109;0.364;0.0396;80;18/03/2017;0.085;1;498.235;0.256
0.604;49.305;0.583;hip-hop;-8.437;0.724;0.691;0.456;68;30/08/2019;0;1;166.511.666.666.667;0.735
0.646;176.153;0.599;hip-hop;-6.326;0.128;0.638;0.337;68;22/07/2022;4.36e-06;1;367.311.666.666.667;0.222
0.251;139.999;0.746;hip-hop;-16.169;0.106;0.18;0.259;84;25/08/2017;0.00203;0;200.045;0.782
0.734;97.044;0.918;hip-hop;-2.832;0.191;0.608;0.269;70;27/08/1996;8.01e-06;0;384.488.333.333.333;0.0296
0.63;95.0;0.874;hip-hop;-3.585;0.0582;0.717;0.298;74;1/01/1997;0.00479;1;469.333.333.333.333;0.0578
0.506;115.994;0.848;hip-hop;-5.105;0.102;0.593;0.0336;69;28/02/2023;0;0;321.155;0.376
0.747;86.918;0.67;hip-hop;-7.059;0.115;0.918;0.189;79;11/09/2007;0;1;339.155;0.337
0.678;117.067;0.595;hip-hop;-5.18;0.418;0.259;0.0335;83;1/07/2013;0.00389;1;165.355;0.0199
0.52;92.869;0.747;hip-hop;-10.523;0.142;0.601;0.0357;76;7/12/1993;0.0537;0;387.955;0.0977
0.533;131.036;0.797;hip-hop;-9.74;0.103;0.329;0.0412;84;25/08/2017;0.000152;0;2.442;0.0172
0.731;174.516;0.552;hip-hop;-6.873;0.258;0.632;0.615;72;14/04/2017;0;1;414.355;0.0536
0.559;78.558;0.558;hip-hop;-9.222;0.109;0.62;0.0959;90;21/07/2017;7.49e-06;1;300.645;0.371
0.631;84.166;0.48;hip-hop;-5.488;0.149;0.515;0.116;70;11/09/2007;0.000105;1;325.155;0.0791
0.283;138.97;0.898;hip-hop;-12.335;0.11;0.469;0.356;68;9/12/2016;0.000383;0;360.866.666.666.667;0.319
0.283;97.04;0.766;hip-hop;-10.33;0.115;0.144;0.0846;77;18/03/2017;0.0172;0;366.153.333.333.333;0.111
0.648;93.2;0.737;ambient;-5.493;0.105;0.746;0.138;77;18/10/2024;6.92e-06;1;432.256.666.666.667;0.252
0.634;101.837;0.502;ambient;-3.367;0.188;0.645;0.144;72;8/08/2024;0.0341;0;366.046.666.666.667;0.677
0.385;106.312;0.619;ambient;-11.272;0.179;0.294;0.118;71;7/08/2024;0.00369;0;225.961.666.666.667;0.129
0.651;67.813;0.49;ambient;-6.259;0.108;0.567;0.138;68;16/04/2024;7.59e-06;1;30.099;0.714
0.415;113.976;0.823;ambient;-10.845;0.128;0.488;0.0637;70;9/11/2023;0.0316;0;310.256.666.666.667;0.471
0.801;104.986;0.778;ambient;-7.326;0.0912;0.914;0.106;70;15/06/2023;0.000155;0;262.856.666.666.667;0.692
0.681;139.057;0.918;ambient;-4.705;0.0615;0.706;0.201;79;1/06/2023;0;1;381.888.333.333.333;0.263
0.756;105.024;0.719;ambient;-5.392;0.109;0.647;0.0761;72;22/03/2023;0;0;365.833.333.333.333;0.0541
0.503;99.97;0.792;ambient;-8.044;0.0959;0.381;0.0626;68;16/09/2022;0.00057;1;308.488.333.333.333;0.0369
0.463;125.15;0.562;ambient;-7.478;0.157;0.416;0.0787;72;25/09/2020;0.000145;1;412.631.666.666.667;0.442
0.707;104.027;0.849;ambient;-6.002;0.618;0.602;0.113;70;29/10/2020;8.58e-06;1;4.134;0.0266
0.501;103.993;0.637;ambient;-6.148;0.099;0.431;0.187;68;13/12/2019;5.91e-05;0;309.101.666.666.667;0.229
0.496;109.979;0.812;ambient;-5.969;0.0955;0.55;0.297;73;8/03/2019;0;0;402.155;0.271
0.581;102.964;0.609;ambient;-10.854;0.283;0.528;0.277;72;25/09/2020;0;1;327.006.666.666.667;0.509
0.642;83.389;0.463;ambient;-4.474;0.0686;0.339;0.34;82;29/04/2022;0;1;316.488.333.333.333;0.314
0.655;92.9;0.649;ambient;-5.534;0.22;0.793;0.0652;70;10/06/2022;0;0;245.968.333.333.333;0.307
0.549;123.879;0.613;ambient;-8.187;0.116;0.78;0.231;71;14/09/2021;0;1;3;0.097
0.529;112.014;0.782;ambient;-8.626;0.413;0.44;0.0592;69;15/08/2024;1.42e-06;1;260.715;0.509
0.00161;140.997;0.138;ambient;-43.643;0.0951;0.155;0.0532;72;19/01/2024;0.971;1;24.125;0.977
0.277;159.719;0.329;ambient;-13.111;0.0971;0.121;0.0302;75;16/10/2009;0.024;0;4.826;0.971
0.04;135.965;0.44;ambient;-16.887;0.111;0.249;0.0322;77;26/10/2018;0.465;1;322.915;0.981
0.664;129.071;0.575;ambient;-5.303;0.116;0.437;0.0481;81;19/09/2014;0;0;402.813.333.333.333;0.637
0.581;130.033;0.613;ambient;-8.588;0.25;0.551;0.0424;83;24/07/2020;0.000345;0;399.266.666.666.667;0.537
0.416;113.986;0.324;ambient;-8.92;0.11;0.151;0.0368;83;1/01/2013;3.69e-05;0;393.421.666.666.667;0.262
0.363;121.412;0.531;ambient;-7.672;0.112;0.259;0.0608;77;19/09/2014;0;1;382.866.666.666.667;0.749
0.394;96.192;0.421;ambient;-8.312;0.0984;0.399;0.0277;78;23/09/2022;4.74e-06;1;351.666.666.666.667;0.863
0.308;113.95;0.504;ambient;-14.958;0.158;0.121;0.0321;88;15/09/2023;0.135;1;229.621.666.666.667;0.868
0.422;144.678;0.718;ambient;-9.115;0.17;0.455;0.0621;71;2/06/2015;0;0;345.045;0.0764
0.449;123.969;0.327;ambient;-5.362;0.22;0.179;0.034;68;8/06/2018;0.00444;1;364.591.666.666.667;0.369
0.135;82.987;0.387;ambient;-14.398;0.0948;0.21;0.051;72;21/07/2022;0;1;360.746.666.666.667;0.929
0.179;140.01;0.539;ambient;-14.33;0.106;0.145;0.0309;72;19/09/2014;0.393;1;330.045;0.921
0.119;70.499;0.467;ambient;-10.99;0.0973;0.156;0.0401;73;30/08/2019;1.4e-06;1;454.141.666.666.667;0.969
0.0561;79.764;0.319;ambient;-23.023;0.388;0.082;0.045;74;29/03/2019;0.00384;1;40.442;0.935
0.343;145.115;0.474;ambient;-8.571;0.305;0.152;0.027;72;24/06/2022;2.65e-05;0;406.511.666.666.667;0.578
0.156;94.08;0.671;ambient;-16.288;0.113;0.201;0.0371;69;12/05/2017;0.0518;1;353.266.666.666.667;0.804
0.128;159.679;0.599;ambient;-17.261;0.115;0.367;0.109;70;30/07/2021;0.121;1;407.035;0.974
0.129;137.35;0.483;ambient;-20.149;0.106;0.203;0.0349;81;10/04/2019;0.145;0;269.881.666.666.667;0.947
0.322;148.005;0.516;ambient;-11.762;0.215;0.261;0.0292;80;8/04/2022;0.00194;1;304.813.333.333.333;0.473
0.268;102.617;0.371;ambient;-10.506;0.104;0.165;0.0281;85;10/07/2000;0.0517;1;378.488.333.333.333;0.748
0.338;133.943;0.408;ambient;-13.626;0.0732;0.1;0.0431;76;6/05/2022;0.000639;1;296.015;0.521
0.289;129.753;0.531;ambient;-10.065;0.134;0.12;0.0286;75;12/08/2016;0.000358;1;656.603.333.333.333;0.339
0.276;201.025;0.334;ambient;-13.125;0.113;0.429;0.0643;79;19/03/2021;0.000249;0;451.961.666.666.667;0.877
0.304;78.997;0.538;ambient;-11.79;0.164;0.065;0.0352;70;30/08/2019;0.000631;1;380.118.333.333.333;0.613
0.377;101.96;0.606;ambient;-9.455;0.154;0.446;0.0275;71;12/11/2021;0;1;431.355;0.817
0.31;137.474;0.509;ambient;-10.623;0.0963;0.151;0.0313;73;19/10/2018;0.229;1;347.755;0.959
0.225;104.007;0.554;ambient;-11.324;0.107;0.221;0.0281;72;7/07/2017;0.0321;1;3.998;0.892
0.425;102.078;0.357;ambient;-7.301;0.322;0.27;0.0333;83;20/03/2020;0;1;330.066.666.666.667;0.584
0.468;94.434;0.369;ambient;-9.013;0.109;0.18;0.0273;87;9/06/2017;0.566;1;484.361.666.666.667;0.0205
0.407;117.053;0.457;ambient;-11.475;0.126;0.126;0.0308;78;26/05/2017;0.884;1;429.221.666.666.667;0.805
0.664;107.747;0.404;ambient;-6.698;0.11;0.0949;0.0407;80;1/01/2014;0.00402;1;586.066.666.666.667;0.542
0.526;130.694;0.521;ambient;-6.032;0.108;0.502;0.0281;74;1/03/2019;0.00537;1;447.155;0.243
0.367;77.968;0.395;ambient;-7.653;0.11;0.426;0.0324;75;8/09/2023;0;1;295.353.333.333.333;0.815
0.347;141.332;0.409;ambient;-8.159;0.121;0.199;0.0359;72;17/11/2023;4.55e-06;0;342.473.333.333.333;0.834
0.483;144.99;0.617;ambient;-7.359;0.121;0.176;0.0458;73;12/11/2021;0.000216;1;253.863.333.333.333;0.702
0.199;165.476;0.48;ambient;-12.398;0.0978;0.201;0.0329;71;26/01/2024;0.0563;1;369.183.333.333.333;0.931
0.288;110.927;0.687;ambient;-10.415;0.0986;0.308;0.045;70;30/07/2021;0;1;324.811.666.666.667;0.863
0.11;81.876;0.415;ambient;-14.901;0.0962;0.234;0.0388;68;19/09/2014;0.00236;1;400.245;0.951
0.0972;86.686;0.443;ambient;-16.496;0.115;0.289;0.0793;68;19/05/2023;0.0102;1;16.786;0.952
0.245;103.777;0.34;ambient;-13.352;0.0633;0.192;0.0319;78;24/03/2023;0.0992;1;566.485;0.969
0.348;110.019;0.631;ambient;-10.285;0.295;0.32;0.0343;68;16/09/2022;8.87e-05;1;38.832;0.926
0.159;72.38;0.403;ambient;-16.728;0.34;0.0381;0.104;75;30/07/2021;0.0121;0;391.268.333.333.333;0.961
0.529;161.989;0.671;hip-hop;-7.226;0.0856;0.203;0.307;83;10/12/2018;0.000335;1;276.366.666.666.667;0.0769
0.663;184.057;0.672;hip-hop;-5.984;0.134;0.381;0.243;76;1/11/2024;0;1;23.054;0.112
0.561;148.775;0.686;hip-hop;-9.929;0.114;0.186;0.191;72;30/08/2019;0;0;193.733.333.333.333;0.185
0.819;94.011;0.565;hip-hop;-7.899;0.111;0.682;0.0668;71;10/08/2018;0;1;29.479;0.232
0.767;160.084;0.718;hip-hop;-5.641;0.114;0.519;0.166;70;12/12/2017;0;1;2.6;0.138
0.653;150.097;0.547;hip-hop;-3.875;0.103;0.163;0.081;74;6/09/2019;0;1;291.421.666.666.667;0.456
0.534;93.924;0.832;hip-hop;-7.813;0.165;0.116;0.253;78;15/05/2020;0;0;221.388.333.333.333;0.345
0.662;112.509;0.897;hip-hop;-6.903;0.534;0.39;0.292;79;5/10/2018;0;0;242.571.666.666.667;0.0852
0.515;120.1;0.567;hip-hop;-10.265;0.078;0.321;0.247;73;11/10/2019;0;0;373.333.333.333.333;0.354
0.651;163.935;0.665;hip-hop;-5.515;0.0896;0.237;0.156;77;10/12/2018;0;1;292.925;0.0414
0.55;124.13;0.629;hip-hop;-6.772;0.095;0.154;0.0543;68;1/11/2024;0;1;315.811.666.666.667;0.152
0.671;179.987;0.684;hip-hop;-6.424;0.0769;0.45;0.289;73;30/08/2019;0;0;285.421.666.666.667;0.0119
0.8;139.918;0.498;hip-hop;-2.665;0.147;0.272;0.0503;73;6/09/2019;0;0;382.621.666.666.667;0.0903
0.54;143.968;0.634;hip-hop;-7.002;0.302;0.543;0.0777;71;7/02/2017;0;1;248.933.333.333.333;0.0223
0.545;97.008;0.809;hip-hop;-6.678;0.151;0.244;0.0734;73;28/06/2019;0;1;300.725;0.392
0.369;140.004;0.735;hip-hop;-9.682;0.126;0.235;0.0688;73;22/11/2019;0;0;371.661.666.666.667;0.334
0.662;150.047;0.709;hip-hop;-4.55;0.108;0.439;0.0767;70;8/03/2019;0;1;363.915;0.00966
0.75;155.096;0.732;hip-hop;-6.366;0.109;0.401;0.231;81;25/08/2017;0;0;304.511.666.666.667;0.00264
0.588;114.929;0.712;hip-hop;-5.332;0.21;0.471;0.0543;70;19/01/2024;0;0;200.058.333.333.333;0.112
0.538;99.952;0.829;hip-hop;-7.359;0.103;0.389;0.212;77;6/09/2019;1.88e-06;0;249.245;0.137
0.507;130.007;0.872;hip-hop;-6.323;0.111;0.506;0.072;76;18/10/2024;0;0;264.445;0.195
0.631;105.989;0.648;hip-hop;-5.662;0.12;0.142;0.104;71;4/09/2015;0;0;583.221.666.666.667;0.38
0.646;127.978;0.946;hip-hop;-6.604;0.0643;0.961;0.21;73;16/09/2016;0;1;411.646.666.666.667;0.219
0.814;144.991;0.625;hip-hop;-5.181;0.158;0.535;0.0657;75;10/07/2020;0;1;342.475;0.0172
0.779;123.013;0.724;hip-hop;-5.412;0.127;0.53;0.0807;78;22/09/2023;0;0;24.065;0.098
0.763;120.042;0.695;hip-hop;-3.497;0.0863;0.551;0.0396;83;6/09/2019;0.00242;1;3.588;0.189
0.782;94.03;0.701;hip-hop;-4.987;0.124;0.57;0.138;77;10/09/2021;2.31e-06;1;260.066.666.666.667;0.0918
0.88;169.949;0.49;hip-hop;-4.856;0.103;0.392;0.0435;75;14/04/2023;0;1;306.688.333.333.333;0.00154
0.551;113.535;0.748;korean;-9.054;0.0943;0.65;0.0239;74;23/11/1999;1.57e-06;1;437.066.666.666.667;0.243
0.526;124.709;0.558;korean;-4.686;0.126;0.202;0.033;69;3/12/2016;0;0;320.735;0.431
0.614;136.628;0.553;korean;-5.098;0.0811;0.345;0.0306;71;15/01/1985;0;1;404.465;0.764
0.506;133.403;0.469;korean;-6.283;0.102;0.217;0.0291;70;8/04/2024;0;1;388.385;0.587
0.384;139.009;0.437;korean;-8.384;0.121;0.181;0.042;69;24/12/2021;2.33e-05;1;349.911.666.666.667;0.699
0.557;114.019;0.815;korean;-7.166;0.089;0.482;0.0318;69;1/09/2024;0;1;337.526.666.666.667;0.109
0.326;134.049;0.46;korean;-8.226;0.0874;0.214;0.0304;69;24/03/2024;0;1;406.978.333.333.333;0.763
0.76;130.096;0.512;korean;-5.889;0.103;0.495;0.0682;68;11/02/2022;0;0;351.546.666.666.667;0.299
0.645;85.046;0.714;world;-5.493;0.0942;0.434;0.0514;70;6/05/2022;0.00083;1;30.155;0.229
0.321;110.827;0.68;world;-10.944;0.125;0.416;0.0376;77;14/10/2016;4.67e-06;1;359.976.666.666.667;0.791
0.499;93.99;0.796;world;-6.166;0.0867;0.798;0.0404;71;8/06/2018;0;0;44.336;0.392
0.588;79.989;0.675;world;-7.168;0.95;0.879;0.177;69;22/11/2010;0;1;316.445;0.789
0.533;130.02;0.645;folk;-11.65;0.2;0.349;0.0351;76;4/01/2024;7.08e-06;1;301.538.333.333.333;0.644
0.615;84.07;0.775;hip-hop;-5.682;0.0595;0.918;0.368;74;12/09/2024;0;0;328.571.666.666.667;0.304
0.798;86.638;0.509;hip-hop;-4.472;0.203;0.48;0.235;70;18/10/2024;0;1;300.575;0.00625
0.606;175.917;0.656;hip-hop;-5.948;0.105;0.38;0.363;68;19/10/2024;0;1;293.181.666.666.667;0.335
0.702;180.219;0.711;hip-hop;-10.048;0.0932;0.674;0.233;68;9/09/2022;0.0163;1;24.698;0.00487
0.78;171.285;0.461;hip-hop;-5.004;0.181;0.448;0.363;75;16/05/2024;0;0;37.907;0.128
0.431;94.0;0.881;hip-hop;-11.093;0.113;0.246;0.0914;71;19/05/2023;0.0018;0;291.216.666.666.667;0.182
0.455;99.958;0.796;hip-hop;-7.763;0.156;0.352;0.0997;73;10/03/2023;3.59e-06;0;19.601;0.637
0.362;115.974;0.967;hip-hop;-11.374;0.124;0.633;0.159;69;19/05/2023;0.00637;0;23.189;0.514
0.627;89.998;0.742;hip-hop;-8.939;0.269;0.356;0.0533;75;19/05/2023;1.23e-05;0;306.261.666.666.667;0.262
0.572;88.041;0.742;hip-hop;-8.163;0.318;0.644;0.0743;70;10/05/2024;0.00428;0;328.163.333.333.333;0.391
0.684;100.042;0.769;hip-hop;-6.113;0.18;0.483;0.148;68;17/11/2023;0;0;268.333.333.333.333;0.0977
0.566;85.953;0.794;hip-hop;-8.35;0.151;0.68;0.0602;72;5/01/2024;0.000168;0;378.221.666.666.667;0.301
0.512;144.926;0.848;hip-hop;-7.757;0.101;0.881;0.118;75;18/08/2023;0.00645;1;26.537;0.284
